Station ID,Station Name,Direction,MTO Region,Highway or Road,Location Description,Day of Week Number,Hour,Single,Multi,Auto,total_trucks,Total vehicles
ON0141,Kirkland Lake (West/Ouest: Quebec - Kirkland Lake),West,Northern,Hwy 66,"On Highway 66, about 10.5 km west of Hwy 672 (2 km east of Kirkland Lake)",7,20,2,0,56,2,58
ON0141,Kirkland Lake (West/Ouest: Quebec - Kirkland Lake),West,Northern,Hwy 66,"On Highway 66, about 10.5 km west of Hwy 672 (2 km east of Kirkland Lake)",7,21,4,2,43,6,49
ON0141,Kirkland Lake (West/Ouest: Quebec - Kirkland Lake),West,Northern,Hwy 66,"On Highway 66, about 10.5 km west of Hwy 672 (2 km east of Kirkland Lake)",7,22,1,0,19,1,20
ON0141,Kirkland Lake (West/Ouest: Quebec - Kirkland Lake),West,Northern,Hwy 66,"On Highway 66, about 10.5 km west of Hwy 672 (2 km east of Kirkland Lake)",7,23,0,2,11,2,13
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,0,17,17,859,34,892
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,1,7,4,567,11,578
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,2,2,2,371,4,376
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,3,2,1,259,3,262
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,4,4,0,133,4,136
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,5,2,0,96,2,99
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,6,4,2,116,6,122
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,7,9,5,299,14,313
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,8,12,15,423,27,450
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,9,17,31,645,48,692
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,10,27,54,1029,81,1110
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,11,35,64,1263,99,1362
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,12,40,60,1558,100,1659
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,13,34,57,1671,91,1762
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,14,28,45,1789,73,1862
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,15,32,64,1959,96,2055
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,16,41,58,1868,99,1967
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,17,13,53,1711,66,1777
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,18,27,34,1462,61,1524
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,19,18,33,1292,51,1343
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,20,20,39,1210,59,1269
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,21,17,40,1084,57,1140
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,22,9,25,878,34,912
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",1,23,6,7,665,13,678
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",2,0,9,8,538,17,556
ON0142,MacDonald Cartier Bridge (North/Nord: Ottawa ON- Hull QC),North,Eastern,King Edward Ave,"On King Edward Ave in Ottawa, at Bruyere St (about 1 km south of the Bridge)",2,1,7,6,212,13,225
